description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Refresco Instantáneo Sabores de Mi Tierra Chicha Morada Sobre 15 g,S/ 1.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,15.0,g,1.2
Refresco Instantáneo Umsha Frutísimos Sabor Chicha Morada 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6
Refresco Instantáneo Sabores de Mi Tierra Limonada Sobre 15 g,S/ 1.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,15.0,g,1.2
Refresco Instantáneo Sabor Maracuyá Sobre 15 g,S/ 1.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,15.0,g,1.2
Refresco Instantáneo Sabor Naranja Sobre 15 g,S/ 1.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,15.0,g,1.2
Refresco Instantáneo Toronja Clight Sobre Doble 14 g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3
Refresco Instantáneo Sabores de Mi Tierra Mango Criollo Sobre 15 g,S/ 1.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,15.0,g,1.2
Refresco Instantáneo Sabor Piña Sobre 15 g,S/ 1.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,15.0,g,1.2
Refresco Instantáneo Sabores de Mi Tierra Emoliente Sobre 15 g,S/ 1.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,15.0,g,1.2
Refresco Instantáneo Umsha Frutísimos Sabor Naranja 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6
Refresco Instantáneo Umsha Frutísimos Sabor Maracuyá 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6
Fluido Facial Día Nivea Luminous 630° Anti Manchas FPS50 40ml,S/ 54.54,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,40.0,ml,54.54
Fluido Nivea Luminous Anti Manchas Tono Medio FPS30 40ml,S/ 55.74,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,40.0,ml,55.74
Salsa de Ají Amarillo Envasado 550 g,S/ 18.10,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,550.0,g,18.1
Gelatina Bebible Umsha Frutísimos Sabor Fresa 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6
Bebida en Polvo Clight Sin Calorías Sabor Piña 14g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3
Concentrado de Chicha Morada Naturale 250ml,S/ 4.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,ml,4.6
Chicha Morada Naturale Botella 1 L,S/ 7.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.0,l,7.9
Bebida en Polvo Clight Sin Calorías Sabor Fresa 14g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3
Chicha Morada Naturale Botella 1.9 L,S/ 13.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,1.9,l,13.9
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3
Gelatina Bebible Umsha Frutísimos Sabor Piña 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,S/ 2.30,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,2.3
Salsa Culantrito con Espinaca Envasado 550 g,S/ 15.20,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,550.0,g,15.2
Tripack Bebida Instantánea Clight Sin Calorías Sabor Fresa 14g,S/ 5.00,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,5.0
Ajo en Pasta Envasado 550 g,S/ 31.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,550.0,g,31.9
Chicha Morada Gloria Botella 3 L,S/ 7.90,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,3.0,l,7.9
Gelatina Bebible Umsha Frutísimos Sabor Naranja 20g,S/ 1.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,20.0,g,1.6
Tripack Bebida Instantánea Clight Sin Calorías Sabor Piña 14g,S/ 5.00,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,14.0,g,5.0
Chicha Morada Naturale Botella 500 ml,S/ 4.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,500.0,ml,4.6
Concentrado de Emoliente Naturale 250ml,S/ 4.60,metro,REFRESCO ENVASADO (FLUIDO),2024-12-04 22:26:35.513620,250.0,ml,4.6
