description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
CHIKI NUGGETS X 200 GR,S/ 4.90,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,200.0,g,4.9,tottus,,REDONDOS,CHURRASCO DE VACUNO
Crispy Nuggets (10 unidades),S/ 4.95,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,10.0,un,4.95,tottus,,SAN FERNANDO,CHURRASCO DE VACUNO
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 30g,S/ 5.20,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,30.0,g,5.2,metro,,,CHURRASCO DE VACUNO
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 30g,S/ 5.20,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,30.0,g,5.2,wong,,,CHURRASCO DE VACUNO
NUGGETS PECHUGA X 180 GR,S/ 5.50,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,180.0,g,5.5,tottus,,REDONDOS,CHURRASCO DE VACUNO
HAMB. LA REDONDITA X 6 UNIDADES,S/ 5.90,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,6.0,un,5.9,tottus,,REDONDOS,CHURRASCO DE VACUNO
Hojuelas de ganado Vacuno deshidrat Pet's Fun 60g,S/ 6.50,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,60.0,g,6.5,wong,,,CHURRASCO DE VACUNO
Dinonuggets 200 g (5 unidades),S/ 6.70,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,200.0,g,6.7,tottus,,SAN FERNANDO,CHURRASCO DE VACUNO
Snack Dentitoy Pescado Vacuno 6un,S/ 6.70,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,6.0,un,6.7,metro,,,CHURRASCO DE VACUNO
Nuggets Pechuga Pollo Chia Sin Freír 180 g,S/ 6.90,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,180.0,g,6.9,tottus,,SAN FERNANDO,CHURRASCO DE VACUNO
Doguitos Bocaditos para Perro Churrasco de Carne Doypack 65 gr,S/ 8.00,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,65.0,g,8.0,wong,,,CHURRASCO DE VACUNO
Doguitos Bocaditos para Perro Churrasco de Carne Doypack 65 gr,S/ 8.00,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,65.0,g,8.0,metro,,,CHURRASCO DE VACUNO
Nuggets Pavita Cereales Sin Freír 180 g,S/ 8,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,180.0,g,8.0,tottus,,SAN FERNANDO,CHURRASCO DE VACUNO
Papas PRINGLES Churrasco Lata 109g,S/ 8.50 un,plaza_vea,CHURRASCO DE VACUNO,2024-12-04 13:17:12.899151,109.0,g,8.5,plaza_vea,Lata 109g,,CHURRASCO DE VACUNO
Patas de Pollo Empacada al vacío SAN FERNANDO,S/ 8.50 x kg,plaza_vea,CHURRASCO DE VACUNO,2024-12-04 13:17:12.899151,0.9,kg,8.5,plaza_vea,Presentación 0.9 kg aprox.,,CHURRASCO DE VACUNO
Snack para perro sabor Churrasco de 65 gr,S/ 8.50,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,65.0,g,8.5,tottus,,DOGUITOS,CHURRASCO DE VACUNO
Delicias Pechuga de Pavo y Vacuno Dentitoy 4un,S/ 8.60,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,4.0,un,8.6,wong,,,CHURRASCO DE VACUNO
Nuggets De Pechuga De Pollo 12 Un,S/ 8.60,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,12.0,un,8.6,tottus,,TOTTUS,CHURRASCO DE VACUNO
Delicias Pechuga de Pato y Vacuno Dentitoy 4un,S/ 8.60,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,4.0,un,8.6,metro,,,CHURRASCO DE VACUNO
NUGGETS DE POLLO MULTIGRANOS X 270 GR,S/ 8.60,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,270.0,g,8.6,tottus,,REDONDOS,CHURRASCO DE VACUNO
Papas Fritas Pringles Sabor Churrasco 109g,S/ 8.90,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,109.0,g,8.9,metro,,,CHURRASCO DE VACUNO
Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,CHURRASCO DE VACUNO,2024-12-04 13:17:12.899151,0.9,kg,8.9,plaza_vea,Presentación 0.9 kg aprox.,,CHURRASCO DE VACUNO
Espinazo de pollo Empacada al vacío SAN FERNAN...,S/ 8.90 x kg,plaza_vea,CHURRASCO DE VACUNO,2024-12-04 13:17:12.899151,0.9,kg,8.9,plaza_vea,Presentación 0.9 kg aprox.,,CHURRASCO DE VACUNO
Papas Fritas Pringles Sabor Churrasco 109g,S/ 8.90,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,109.0,g,8.9,wong,,,CHURRASCO DE VACUNO
Premios de Vacuno Ahumados Pet's Fun 80g,S/ 9.00,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,80.0,g,9.0,wong,,,CHURRASCO DE VACUNO
Premios de Vacuno Ahumados Pet's Fun 80g,S/ 9.00,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,80.0,g,9.0,metro,,,CHURRASCO DE VACUNO
Hojuelas de ganado Vacuno deshidrat Pet's Fun 100g,S/ 9.10,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,100.0,g,9.1,metro,,,CHURRASCO DE VACUNO
Huesos de ganado Vacuno Deshidratado Pet's Fun 75g,S/ 9.80,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,75.0,g,9.8,wong,,,CHURRASCO DE VACUNO
Huesos de ganado Vacuno Deshidratado Pet's Fun 75g,S/ 9.80,metro,CHURRASCO DE VACUNO,2024-12-04 20:58:19.632289,75.0,g,9.8,metro,,,CHURRASCO DE VACUNO
Hueso Mediano de Ganado Vacuno BELL'S Bolsa x ...,S/ 9.90 un,plaza_vea,CHURRASCO DE VACUNO,2024-12-04 13:17:12.899151,1.0,un,9.9,plaza_vea,Bolsa 1un,,CHURRASCO DE VACUNO
NUGGETS PECHUGA X 350 GR,S/ 10.90,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,350.0,g,10.9,tottus,,REDONDOS,CHURRASCO DE VACUNO
HAMB. LA REDONDITA X 14 UND.,S/ 11.50,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,14.0,un,11.5,tottus,,REDONDOS,CHURRASCO DE VACUNO
Nugget De Pollo Con Brocoli Y Queso 12 Un,S/ 12.50,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,12.0,un,12.5,tottus,,TOTTUS,CHURRASCO DE VACUNO
Hamburguesa Casera De Pollo x 14 Unidades,S/ 12.50,tottus,CHURRASCO DE VACUNO,2024-12-04 13:08:53.212627,14.0,un,12.5,tottus,,TOTTUS,CHURRASCO DE VACUNO
Hojuelas de Ganado Vacuno Deshidratado Pet's Fun 250g,S/ 12.90,wong,CHURRASCO DE VACUNO,2024-12-04 18:38:03.546121,250.0,g,12.9,wong,,,CHURRASCO DE VACUNO
