description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Aceite de Soya VEGA Botella 500ml,S/ 4.30,vega,ACEITE DE OLIVA,2024-12-04 13:48:49.479489,500.0,ml,Aceite de Soya VEGA Botella,4.3,vega,,Vega,ACEITE DE OLIVA
Salsa EL CORTE INGLES De tomate con aceite de Oliva Frasco 350g,S/ 7.90,vivanda,ACEITE DE OLIVA,2024-12-04 17:41:18.593320,350.0,g,Salsa EL CORTE INGLES De tomate con aceite de Oliva Frasco,7.9,vivanda,,EL CORTE INGLÉS,ACEITE DE OLIVA
Sólido de Atún en Aceite de Oliva Real 140g,S/ 8.20,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,140.0,g,Sólido de Atún en Aceite de Oliva Real,8.2,metro,,,ACEITE DE OLIVA
Sólido de Atún REAL en Aceite de Oliva Lata 140g,S/ 8.20,vivanda,ACEITE DE OLIVA,2024-12-04 17:41:18.593320,140.0,g,Sólido de Atún REAL en Aceite de Oliva Lata,8.2,vivanda,,REAL,ACEITE DE OLIVA
Sólido de Atún en Aceite de Oliva Real 140g,S/ 8.40,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,140.0,g,Sólido de Atún en Aceite de Oliva Real,8.4,wong,,,ACEITE DE OLIVA
Aceite Vegetal COCINERO Botella 900L,S/ 8.50 3%,vega,ACEITE DE OLIVA,2024-12-04 13:48:49.479489,900.0,l,Aceite Vegetal COCINERO Botella,8.5,vega,,Cocinero,ACEITE DE OLIVA
Aceite Vegetal PRIMOR Clásico Botella 900L,S/ 9.10 4%,vega,ACEITE DE OLIVA,2024-12-04 13:48:49.479489,900.0,l,Aceite Vegetal PRIMOR Clásico Botella,9.1,vega,,Primor,ACEITE DE OLIVA
Filete Anchoas Valle Fértil en Aceite de Oliva VF 100 g,S/ 13.10,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,100.0,g,Filete Anchoas Valle Fértil en Aceite de Oliva VF,13.1,metro,,,ACEITE DE OLIVA
Filete de Anchoas VALLE FÉRTIL en Aceite de Oliva Frasco 100g,S/ 13.20,vivanda,ACEITE DE OLIVA,2024-12-04 17:41:18.593320,100.0,g,Filete de Anchoas VALLE FÉRTIL en Aceite de Oliva Frasco,13.2,vivanda,,VALLE FERTIL,ACEITE DE OLIVA
Aceite Vegetal Olivado HUERTO ALAMEIN Botella ...,S/ 14.39 un,plaza_vea,ACEITE DE OLIVA,2024-12-04 13:43:11.413245,900.0,ml,Aceite Vegetal Olivado HUERTO ALAMEIN Botella,14.39,plaza_vea,Botella 900ml,,ACEITE DE OLIVA
Ajo Picado en Aceite de Oliva Badia 227g,S/ 14.80,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,227.0,g,Ajo Picado en Aceite de Oliva Badia,14.8,wong,,,ACEITE DE OLIVA
Ajo Picado en Aceite de Oliva Badia 227g,S/ 14.80,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,227.0,g,Ajo Picado en Aceite de Oliva Badia,14.8,metro,,,ACEITE DE OLIVA
Galletas Saladas Colussi Aceite de Oliva y Romero 250g,S/ 14.90,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,250.0,g,Galletas Saladas Colussi Aceite de Oliva y Romero,14.9,wong,,,ACEITE DE OLIVA
Tripack Lomo de Atún en Aceite Oliva Real 80g,S/ 15.20,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,80.0,g,Tripack Lomo de Atún en Aceite Oliva Real,15.2,metro,,,ACEITE DE OLIVA
Atún Claro en Aceite de Oliva Palacio de Oriente Lata 111 g,S/ 15.90,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,111.0,g,Atún Claro en Aceite de Oliva Palacio de Oriente Lata,15.9,metro,,,ACEITE DE OLIVA
Atún Claro en Aceite de Oliva Palacio de Oriente Lata 111 g,S/ 15.90,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,111.0,g,Atún Claro en Aceite de Oliva Palacio de Oriente Lata,15.9,wong,,,ACEITE DE OLIVA
Aceite de Oliva Puro 200 mL,S/ 16.70,tottus,ACEITE DE OLIVA,2024-12-04 13:24:21.035180,200.0,ml,Aceite de Oliva Puro,16.7,tottus,,EL OLIVAR,ACEITE DE OLIVA
Sardinas Palacio del Oriente en Aceite de Oliva Lata 125 g,S/ 17.40,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,125.0,g,Sardinas Palacio del Oriente en Aceite de Oliva Lata,17.4,metro,,,ACEITE DE OLIVA
Sardinas Palacio del Oriente en Aceite de Oliva Lata 125 g,S/ 17.60,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,125.0,g,Sardinas Palacio del Oriente en Aceite de Oliva Lata,17.6,wong,,,ACEITE DE OLIVA
Aceite Vegetal PRIMOR Clásico Botella 900L x2u,S/ 18.20 21%,vega,ACEITE DE OLIVA,2024-12-04 13:48:49.479489,900.0,l,Aceite Vegetal PRIMOR Clásico Botella  x2u,18.2,vega,,Primor,ACEITE DE OLIVA
Sardinas en Aceite de Oliva Vigilante 120g,S/ 18.80,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,120.0,g,Sardinas en Aceite de Oliva Vigilante,18.8,metro,,,ACEITE DE OLIVA
Aceite Oliva Cuisine & Co 250ml,S/ 18.90,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,250.0,ml,Aceite Oliva Cuisine & Co,18.9,metro,,,ACEITE DE OLIVA
Aceite de Oliva Cuisine & Co 250ml,S/ 18.90,metro,ACEITE DE OLIVA,2024-12-04 21:23:09.472060,250.0,ml,Aceite de Oliva Cuisine & Co,18.9,metro,,,ACEITE DE OLIVA
Aceite de Oliva Cuisine & Co 250ml,S/ 19.80,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,250.0,ml,Aceite de Oliva Cuisine & Co,19.8,wong,,,ACEITE DE OLIVA
Jamón de Pechuga de Pavo con Aceite de Oliva La Genovesa 150g,S/ 19.80,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,150.0,g,Jamón de Pechuga de Pavo con Aceite de Oliva La Genovesa,19.8,wong,,,ACEITE DE OLIVA
Aceite de Oliva Borges Extra Virgen Botella 250 ml,S/ 19.90,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,250.0,ml,Aceite de Oliva Borges Extra Virgen Botella,19.9,wong,,,ACEITE DE OLIVA
Salchicha de Pavo con Aceite de Oliva La Genovesa 300g,S/ 19.90,wong,ACEITE DE OLIVA,2024-12-04 19:15:30.500122,300.0,g,Salchicha de Pavo con Aceite de Oliva La Genovesa,19.9,wong,,,ACEITE DE OLIVA
