description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Gomas Frutales Extreme 35 g,S/ 1.10,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,35.0,g,Gomas Frutales Extreme,1.1,wong,,,GOMA DE MASCAR
Marshmallow con Cobertura Sabor Chocolate Olé Olé 7un.,S/ 1.50,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,7.0,un,Marshmallow con Cobertura Sabor Chocolate Olé Olé .,1.5,metro,,,GOMA DE MASCAR
Gomas Frutales Extreme 35 g,S/ 1.70,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,35.0,g,Gomas Frutales Extreme,1.7,metro,,,GOMA DE MASCAR
Goma Artesco en Barra Sticky Neon 21gr Surtido,S/ 2.80,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,21.0,g,Goma Artesco en Barra Sticky Neon r Surtido,2.8,wong,,,GOMA DE MASCAR
Marshmellows Mr. Mallo Fresas Bolsa 100 g,S/ 2.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Marshmellows Mr. Mallo Fresas Bolsa,2.9,wong,,,GOMA DE MASCAR
Goma Gelat Gusanos Acido Surt Bolsa x 90 gr,S/ 2.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,90.0,g,Goma Gelat Gusanos Acido Surt Bolsa x r,2.9,tottus,,AMBROSOLI,GOMA DE MASCAR
Marshmellows Mr. Mallo Manzanas Bolsa 100 g,S/ 2.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,100.0,g,Marshmellows Mr. Mallo Manzanas Bolsa,2.9,metro,,,GOMA DE MASCAR
Marshmellows Mr. Mallo Limones Bolsa 100 g,S/ 2.90,wong,GOMA DE MASCAR,2024-12-04 20:17:23.129384,100.0,g,Marshmellows Mr. Mallo Limones Bolsa,2.9,wong,,,GOMA DE MASCAR
Marshmellows Mr. Mallo Limones Bolsa 100 g,S/ 2.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,100.0,g,Marshmellows Mr. Mallo Limones Bolsa,2.9,metro,,,GOMA DE MASCAR
Marshmellows Mr. Mallo Watermelons Bolsa 100 g,S/ 2.90,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,100.0,g,Marshmellows Mr. Mallo Watermelons Bolsa,2.9,metro,,,GOMA DE MASCAR
Gomitas Grissly Aros Acid 78g,S/ 3.00,metro,GOMA DE MASCAR,2024-12-04 22:01:38.312791,78.0,g,Gomitas Grissly Aros Acid,3.0,metro,,,GOMA DE MASCAR
