description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Pierna con Encuentro de Pollo x kg,S/ 14.50 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,14.5
Pierna o Encuentro de Pollo x kg,S/ 16.49 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,16.49
Piernas de Pollo Artisan x Kg. Libre de Antibióticos,S/ 31.20 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,31.2
Pierna de Pollo Congelada San Fernando x kg,S/ 16.50 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,16.5
Pierna Especial de Pollo x kg,S/ 15.95 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,15.95
Pierna de Pollo Importada x kg,S/ 8.90 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,8.9
Pierna con Encuentro de Pollo Congelado San Fernando x kg,S/ 13.90 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,13.9
Pierna de Pollo Light x kg,S/ 18.50 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,18.5
Pierna con Encuentro Congelada Importada x kg,S/ 7.90 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,7.9
Pierna de Pollo Light Artisan x kg,S/ 42.50 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,42.5
Pierna Especial Light de Pollo x kg,S/ 18.50 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,18.5
Filete de Pierna de Pollo x kg,S/ 22.90 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,22.9
Filete Parrillero de Pierna de Pollo con Piel x kg,S/ 20.90 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,20.9
Filete de Pierna de Pollo con Piel Avinka Artisan x kg,S/ 40.75 x kg,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,1.0,kg,40.75
Pollada Criolla Redondos 1/2 Pechuga y Pierna con Encuentro 800g,S/ 17.90,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,800.0,g,17.9
Pollada Criolla Redondos Pierna con Encuentro 600g,S/ 16.50,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,600.0,g,16.5
Filetes de Pierna de Pollo en Salsa Oriental Ahuma 500g,S/ 22.02,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,500.0,g,22.02
Filetes de Pierna de Pollo en salsa BBQ Ahuma 500g,S/ 22.02,wong,PIERNA DE POLLO,2024-12-04 18:43:18.786740,500.0,g,22.02
