description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Pierna de Cerdo Deshuesada a la Pimienta Ahuma 500g,S/ 35.62,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,500.0,g,35.62
Pierna de Cerdo Enrollada x kg,S/ 28.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,28.9
Pierna de Cerdo con Piel y con Hueso x kg,S/ 19.49 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,19.49
Chuleta de Pierna de Cerdo sin piel x kg,S/ 22.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,22.9
Chuleta de Brazuelo de Cerdo sin Piel x kg,S/ 22.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,22.9
Pulpa de Pierna de Cerdo San Fernando x kg,S/ 38.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,38.9
Chuleta de Pierna de Cerdo Sin Piel Porcionado x Kg,S/ 22.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,22.9
Enrollado de Pierna de Cerdo San Fernando x kg,S/ 34.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,34.9
Chuleta de Brazuelo con Piel de Cerdo x kg,S/ 21.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,21.9
Pulpa de Brazuelo de Cerdo San Fernando x kg,S/ 31.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,31.9
Chuletón de Pierna Duroc Redondos x kg,S/ 31.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,31.9
Chuleta de Pierna con Piel de Cerdo x kg,S/ 21.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,21.9
Enrollado de Brazuelo de Cerdo San Fernando x kg,S/ 34.50 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,34.5
Asado de Cerdo x kg,S/ 28.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,28.9
Pernil de Cerdo con Piel x kg,S/ 16.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,16.9
Chuleta de Brazuelo de Cerdo sin Piel Porcionado x kg,S/ 22.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,22.9
Chuleta de Hombro de Cerdo Duroc Redondos x kg,S/ 32.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,32.9
Chuleta de Pierna de Cerdo con Piel Porcionada x kg,S/ 21.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,21.9
Brazuelo de Cerdo Entero San Fernando x kg,S/ 28.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,28.9
Chuleta de Cerdo Kurobuta SRF x kg,S/ 291.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,291.9
Picaña de Cerdo Duroc Redondos x kg,S/ 37.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,37.9
Hamburguesa de Cerdo Finas Hierbas Terraza Grill 4un,S/ 33.90,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,4.0,un,33.9
Enrollado de Cerdo con Jamón y Piña Alamesa x kg,S/ 38.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,38.9
Costillas St Louis Finas Hierbas San Fernando x kg,S/ 44.90 x kg,wong,PIERNA (CARNE DE CERDO),2024-12-04 18:34:29.699423,1.0,kg,44.9
