brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
COSTENO,Garbanzo Costeño 500 g,S/ 7.40,tottus,GARBANZO,2024-12-04 13:42:39.875053,500.0,g,7.4
TOTTUS,Garbanzos 500 g,S/ 7.23,tottus,GARBANZO,2024-12-04 13:42:39.875053,500.0,g,7.23
WASI ORGANICS,Palitos De Quinua Y Garbanzo Q Sticks Sabor Finas Hierbas Bolsa 30 g,S/ 4.10,tottus,GARBANZO,2024-12-04 13:42:39.875053,30.0,g,4.1
DYFFERENT,Crunch Garbanzo Sal Rosada Pimienta 100 g,S/ 6.30,tottus,GARBANZO,2024-12-04 13:42:39.875053,100.0,g,6.3
SANUA,HAMBURGUESA GARBANZOS Y ESPINACA X 600G,S/ 24.90,tottus,GARBANZO,2024-12-04 13:42:39.875053,600.0,g,24.9
TOTTUS,Garbanzo con Tocino 425 g,S/ 7.80,tottus,GARBANZO,2024-12-04 13:42:39.875053,425.0,g,7.8
WASI ORGANICS,Palitos De Quinua Y Garbanzo Q Sticks Sabor Mix Aji Bolsa 30 g,S/ 4.10,tottus,GARBANZO,2024-12-04 13:42:39.875053,30.0,g,4.1
DYFFERENT,Crunch Garbanzo BBQ 100 g,S/ 6.30,tottus,GARBANZO,2024-12-04 13:42:39.875053,100.0,g,6.3
DYFFERENT,Crunch Garbanzo Cheddar Dyff 100 g,S/ 6.30,tottus,GARBANZO,2024-12-04 13:42:39.875053,100.0,g,6.3
CASA VERDE,Garbanzos x 340 g,S/ 7.50,tottus,GARBANZO,2024-12-04 13:42:39.875053,340.0,g,7.5
