brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,Panetón en Bolsa 900 g,S/ 10.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,10.9
DONOFRIO,Caja x 6 Panetón Caja X 880 gr,S/ 150.40,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,150.4
DONOFRIO,Panetón Pasas Frutas Caja 880 gr,S/ 25.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,25.5
DONOFRIO,Caja x 6 Panetón Bolsa x 880 gr,S/ 136.80,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,136.8
DONOFRIO,Panetón Pasas Frutas Bolsa 880 gr,S/ 23.20,tottus,PANETÓN,2024-12-04 13:02:00.711337,880.0,g,23.2
BLANCA FLOR,Panetón en Bolsa 900 g,S/ 19.70,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,19.7
TOTTUS,Panetón en Bolsa Pack 6 Unidades 900 g,S/ 64.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,6.0,un,64.9
BLANCA FLOR,Paneton 900 g,S/ 22.40,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,22.4
TODINNO,PANETON 900G+TODINNITO 85G C/FRUTA CONF,S/ 26.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,26.5
DONOFRIO,Bizcocho Chocotoncito Bolsa 80 gr,S/ 3.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,80.0,g,3.9
BIMBO,Panetón en Bolsa 900 g,S/ 20.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,20.9
BLANCA FLOR,Panetón Chocoton Caja x 450 g,S/ 18.80,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,18.8
GLORIA,Panetón Dolcci Bolsa x 800 g,S/ 19.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,800.0,g,19.9
BUON NATALE,Caja x 6 Panetón Caja x 750 g,S/ 132,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,132.0
TODINNO,Panetón Bolsa 900 g + Todinnito 85 g,S/ 22.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,22.5
TODINNO,Caja x 6 Panetón Caja x 900 g + Todinnito 85 g,S/ 156,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,156.0
BIMBO,Panetón En Caja x 900 g,S/ 23.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,23.5
DONOFRIO,Panetón Chocoton Relleno Doble Chocolat Caja 450 gr,S/ 22.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,22.5
TODINNO,Caja 6 Panetón Bolsa 900 g +Todinnito 85g,S/ 132,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,132.0
TOTTUS,Panetón Lata Navidad x 900 gr,S/ 25.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,25.9
BAUDUCCO,Panetón Frutado 750 g,S/ 30.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,30.9
DONOFRIO,Panetón Integral C/Naranja Y Linaza 500 gr,S/ 18.60,tottus,PANETÓN,2024-12-04 13:02:00.711337,500.0,g,18.6
D'ONOFRIO,Panetón Donofrio Panetoncito Bolsa x 80 g,S/ 3.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,80.0,g,3.9
PRECIO UNO,Panetón Tradicional x 750 gr,S/ 9.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,9.9
COSTA,Panetón Frutas Confitadas Pasas Bolsa 800 g,S/ 18.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,800.0,g,18.9
BLANCA FLOR,Caja x 6 Panetón Chocotón Caja x 450 g,S/ 107.81,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,107.81
BUON NATALE,PANETON CAJA 750 GR,S/ 22.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,22.9
BIANCHI,Panetón Caja x 900 g,S/ 22.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,22.9
TODINNO,Panetón Al Cioccolato en Caja 500 g,S/ 17.10,tottus,PANETÓN,2024-12-04 13:02:00.711337,500.0,g,17.1
SAN JORGE,Panetón Ziplock Poessia 900 gr,S/ 26.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,26.5
DONOFRIO,Panetón Chocotón Sabor Chocolate 450g,S/ 20.30,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,20.3
SAN JORGE,Panetón Bolsa x 900 gr,S/ 23.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,23.5
BAUDUCCO,Panettone Chocolate Caja X 680 gr,S/ 30.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,680.0,g,30.9
SAPITO,Panetón Caja x 450 g,S/ 25.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,25.5
TODINNO,Panetón Todinnito con Frutas Confitadas y Pasas 85g,S/ 3.30,tottus,PANETÓN,2024-12-04 13:02:00.711337,85.0,g,3.3
BON O BON,Mini Panetón Relleno Bolsa x 80 g,S/ 4.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,80.0,g,4.9
GLORIA,Panetón Algarrobina Caja x 500 g,S/ 18.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,500.0,g,18.9
COSTA,Panetón Frutas Confitadas Pasas Caja 800 g,S/ 20.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,800.0,g,20.9
SAPITO,Mini Panetón Bolsa x 75 g,S/ 5.70,tottus,PANETÓN,2024-12-04 13:02:00.711337,75.0,g,5.7
D'ONOFRIO,Panetón Donofrio Pasas Frutas Caja 1.3 Kg,S/ 39.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,1.3,kg,39.9
TODINNO,Panetón Lata x 900 g,S/ 39.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,39.9
GLORIA,Bizcocho Pasión Avellanas Caja x 500 g,S/ 22.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,500.0,g,22.9
GLORIA,Bizcocho Chispas De Chocolate x 500 g,S/ 18.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,500.0,g,18.9
BAUDUCCO,Mini Panettone Chocolate Caja X 80 gr,S/ 5.30,tottus,PANETÓN,2024-12-04 13:02:00.711337,80.0,g,5.3
BUON NATALE,Panetón 750g,S/ 20.30,tottus,PANETÓN,2024-12-04 13:02:00.711337,750.0,g,20.3
DONOFRIO,Bizcocho Dulce Pandulce 490g,S/ 18.60,tottus,PANETÓN,2024-12-04 13:02:00.711337,490.0,g,18.6
DONOFRIO,Panetón Chocotón Sabor Manjar 450g,S/ 22.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,450.0,g,22.5
GLORIA,Panetón Lata x 900 g,S/ 38.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,38.9
,Panetón HH Bolsa x 800 g,S/ 16.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,800.0,g,16.9
SAN JORGE,Gran Panetón x 900 g,S/ 26.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,26.5
DON LUCHO,Panetón x 900 g Bolsa Zip,S/ 18.90,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,18.9
BIMBO,Caja x 6 Panetón Bolsa x 900 g,S/ 161.40,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,161.4
BIMBO,Caja x 6 Panetón Caja x 900 g,S/ 168,tottus,PANETÓN,2024-12-04 13:02:00.711337,900.0,g,168.0
BIMBO,Panetoncito Chispas Chocolate 90 gr,S/ 3.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,90.0,g,3.5
TODINNO,Kekitos Bipack 55 g,S/ 2.50,tottus,PANETÓN,2024-12-04 13:02:00.711337,55.0,g,2.5
