brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
FINI,Goma Moras 90 g,S/ 4.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,90.0,g,4.9
FINI,Goma Ositos 90 gr,S/ 4.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,90.0,g,4.9
2 CERRITOS,Gomas Frutales 150 g,S/ 10.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,150.0,g,10.9
AMBROSOLI,Gomas Flippy Bolsa x 480 g,S/ 11.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,480.0,g,11.9
,Life Savers Gomas Sabores Frutales 91.3 g,S/ 8.50,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,91.3,g,8.5
AMBROSOLI,Gomas Gusanos Ácidos Bolsa x 480 g,S/ 11.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,480.0,g,11.9
TOTTUS,JARABE DE GOMA 750ML,S/ 14.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,750.0,ml,14.9
ECO FULL,Renovador de gomas 500mL,S/ 19.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,500.0,ml,19.9
VARGAS,Jarabe De Goma Chevalier 750 mL,S/ 16.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,750.0,ml,16.9
ARTESCO,Goma en barra Stiky 40 gr,S/ 4.60,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,40.0,g,4.6
CONAIR,Peine de goma dura negro 1 unidad,S/ 5.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,1.0,un,5.9
AMBROSOLI,Goma Gelatina Gusanos Surtido Bolsa x 90 gr,S/ 2.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,90.0,g,2.9
AMBROSOLI,Goma Gelat Gusanos Acido Surt Bolsa x 90 gr,S/ 2.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,90.0,g,2.9
ELVIVE,Crema Tratamiento Reparación Total 5 300 mL,S/ 19.50,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,300.0,ml,19.5
HERBAL ESSENCES,Crema Tratamiento Argán 300 mL,S/ 24.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,300.0,ml,24.9
BE NATURAL,Mascarilla Nutri Quinua 350g,S/ 30.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,350.0,g,30.9
BE NATURAL,Tratamiento Lisso Keratina 350 g,S/ 30.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,350.0,g,30.9
BE NATURAL,Mascarilla de Hydra Macadamia de 350 g,S/ 30.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,350.0,g,30.9
BE NATURAL,Tratamiento Reparador Argán 350 g,S/ 30.90,tottus,GOMA DE MASCAR,2024-12-04 13:49:25.139824,350.0,g,30.9
