description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Hojuelas al Ajo EL CEDRO con Pan Árabe Bolsa 50g,EL CEDRO,50.0,g,3.7,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,74.0,PIERNA (CARNE DE CERDO)
Hierbas Finas 4 ESTACIONES Sobre 12g,4ESTACIONES,12.0,g,7.7,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,641.6666666666666,PIERNA (CARNE DE CERDO)
Pina Picada BELL'S FRESCOS Bandeja 500g,BELL'S FRESCOS,500.0,g,9.89,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,19.78,PIERNA (CARNE DE CERDO)
Jamón de Pierna Ahumado SANT DALMAI Paquete 150g,SANT DALMAI,150.0,g,11.9,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,79.33333333333334,PIERNA (CARNE DE CERDO)
Jamón de Pierna SANT DALMAI Paquete 150g,SANT DALMAI,150.0,g,11.9,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,79.33333333333334,PIERNA (CARNE DE CERDO)
Jamón de Pierna Ahumado SALCHICHERÍA ALEMANA Paquete 150g,SALCHICHERÍA ALEMANA,150.0,g,13.7,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,91.33333333333333,PIERNA (CARNE DE CERDO)
Carne Molida de Cerdo SAN FERNANDO Paquete 500g,SAN FERNANDO,500.0,g,15.5,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,31.0,PIERNA (CARNE DE CERDO)
Pollada Criolla REDONDOS Pierna con Encuentro Bolsa 780g,REDONDOS,780.0,g,16.5,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,21.153846153846153,PIERNA (CARNE DE CERDO)
Piernas y Muslos Aderezo Estofado REDONDOS Bolsa 780g,REDONDOS,780.0,g,16.5,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,21.153846153846153,PIERNA (CARNE DE CERDO)
Piernas y Muslos Aderezo Oriental REDONDOS Bolsa 780g,REDONDOS,780.0,g,16.5,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,21.153846153846153,PIERNA (CARNE DE CERDO)
Jamón de Pierna BRAEDT Paquete 200g,BRAEDT,200.0,g,16.6,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,83.0,PIERNA (CARNE DE CERDO)
Pernil de Cerdo con Piel x kg,,1.0,kg,16.9,wong,2024-12-07 16:51:34.323808,PIERNA (CARNE DE CERDO),1.0,kg,16.9,PIERNA (CARNE DE CERDO)
Pierna de Cerdo con Piel y con Hueso x kg,,1.0,kg,16.9,wong,2024-12-07 16:51:34.323808,PIERNA (CARNE DE CERDO),1.0,kg,16.9,PIERNA (CARNE DE CERDO)
Pierna de Cerdo con Piel y con Hueso x kg,,1.0,kg,16.9,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,16.9,PIERNA (CARNE DE CERDO)
Piernas y Muslos Aderezo Criollo REDONDOS Bolsa 780g,REDONDOS,780.0,g,17.4,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,22.307692307692303,PIERNA (CARNE DE CERDO)
Pollada Criolla REDONDOS Media Pechuga y Pierna con Encuentro Bolsa 800g,REDONDOS,800.0,g,17.4,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,21.75,PIERNA (CARNE DE CERDO)
Chuleta de Brazuelo de Cerdo Con Piel Metro x kg,,1.0,kg,18.9,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,18.9,PIERNA (CARNE DE CERDO)
Chuleta de Pierna con Piel de Cerdo x kg,,1.0,kg,18.9,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,18.9,PIERNA (CARNE DE CERDO)
Chuleta de Pierna de Cerdo sin piel x kg,,1.0,kg,20.9,wong,2024-12-07 16:51:34.323808,PIERNA (CARNE DE CERDO),1.0,kg,20.9,PIERNA (CARNE DE CERDO)
Chuleta de Pierna de Cerdo con Piel Porcionada x kg,,1.0,kg,21.9,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,21.9,PIERNA (CARNE DE CERDO)
Chuleta de Brazuelo con Piel de Cerdo x kg,,1.0,kg,21.9,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,21.9,PIERNA (CARNE DE CERDO)
Chuleta de Pierna con Piel de Cerdo x kg,,1.0,kg,21.9,wong,2024-12-07 16:51:34.323808,PIERNA (CARNE DE CERDO),1.0,kg,21.9,PIERNA (CARNE DE CERDO)
REDONDOS Cerdo Sabor Adobo Bolsa 530g,REDONDOS,530.0,g,22.5,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,42.45283018867924,PIERNA (CARNE DE CERDO)
REDONDOS Cerdo Sabor Oriental Bolsa 530g,REDONDOS,530.0,g,23.3,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,43.96226415094339,PIERNA (CARNE DE CERDO)
Carne Molida EL BUEN CORTE x kg,EL BUEN CORTE,1.0,kg,24.99,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,24.99,PIERNA (CARNE DE CERDO)
Chuleta de Brazuelo de Cerdo con Piel Nacional del Sur Metro x kg,,1.0,kg,25.9,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,25.9,PIERNA (CARNE DE CERDO)
Pierna de Cerdo Deshuesada LA FLORENCIA 500g,LA FLORENCIA,500.0,g,26.4,vivanda,2024-12-07 13:58:32.089834,PIERNA (CARNE DE CERDO),1.0,kg,52.8,PIERNA (CARNE DE CERDO)
Chuletón de Pierna Duroc Redondos x kg,,1.0,kg,28.8,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,28.8,PIERNA (CARNE DE CERDO)
Asado de Cerdo x kg,,1.0,kg,28.9,metro,2024-12-07 19:48:25.388443,PIERNA (CARNE DE CERDO),1.0,kg,28.9,PIERNA (CARNE DE CERDO)
