description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,metro,2024-12-07 20:21:24.375771,PAPAYA,500.0,ml,2.1,PAPAYA
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,wong,2024-12-07 17:29:36.592573,PAPAYA,500.0,ml,2.1,PAPAYA
Papaya Metro x kg,,1.0,kg,3.29,metro,2024-12-07 20:21:24.375771,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya Sur Metro x kg,,1.0,kg,3.29,metro,2024-12-07 20:21:24.375771,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya,,1.5,kg,3.49,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,1.5,kg,3.49,PAPAYA
Papaya x Kg,VIVANDA,1.0,kg,3.7,vivanda,2024-12-07 14:21:33.042391,PAPAYA,1.0,kg,3.7,PAPAYA
"Ensalada de Piña, Sandía y Papaya BELL'S Bande...",,300.0,g,5.69,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,300.0,g,5.69,PAPAYA
"Ensalada de Papaya, Sandía y Melón BELL'S Band...",,300.0,g,5.69,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,300.0,g,5.69,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,6.49,metro,2024-12-07 20:21:24.375771,PAPAYA,500.0,g,6.49,PAPAYA
Origens Comida para Gatos Filete de Atún con Papaya Lata 85 g,,85.0,g,7.8,metro,2024-12-07 20:21:24.375771,PAPAYA,85.0,g,7.8,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,wong,2024-12-07 17:29:36.592573,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Congelada FEST Paquete 500g,,500.0,g,7.99,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Natifrut 280g,,280.0,g,8.49,metro,2024-12-07 20:21:24.375771,PAPAYA,280.0,g,8.49,PAPAYA
"Ensalada de Frutas Piña, Sandía y Papaya Natifrut 340g",,340.0,g,9.49,wong,2024-12-07 17:29:36.592573,PAPAYA,340.0,g,9.49,PAPAYA
Trozos de Papaya Congelada BELL'S Bolsa 1Kg,,1.0,kg,12.1,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,1.0,kg,12.1,PAPAYA
Papaya en Trozos Congelada El Frutero 1kg,,1.0,kg,12.55,wong,2024-12-07 17:29:36.592573,PAPAYA,1.0,kg,12.55,PAPAYA
Mermelada Dietética D'Marco De Maracuyá/Papaya Frasco 210 g,,210.0,g,12.9,wong,2024-12-07 17:29:36.592573,PAPAYA,210.0,g,12.9,PAPAYA
Mermelada Dietética D'Marco De Piña/Papaya Frasco 220 g,,220.0,g,12.9,wong,2024-12-07 17:29:36.592573,PAPAYA,220.0,g,12.9,PAPAYA
Papaya Congelada En Trozos 1Kg,TOTTUS,1.0,kg,14.9,tottus,2024-12-07 13:29:57.280320,PAPAYA,1.0,kg,14.9,PAPAYA
Trozos de Papaya Congelada EL FRUTERO Bolsa 1K...,,1.0,kg,15.69,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,1.0,kg,15.69,PAPAYA
Trozos de Papaya Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,1.0,kg,15.69,vivanda,2024-12-07 14:21:33.042391,PAPAYA,1.0,kg,15.69,PAPAYA
"Fruta en Trozos Piña, Papaya y Sandía Congelada Natifrut 1kg",,1.0,kg,15.72,metro,2024-12-07 20:21:24.375771,PAPAYA,1.0,kg,15.72,PAPAYA
"Fruta en Trozos Piña, Papaya y Fresa Congelada Natifrut 1kg",,1.0,kg,15.72,metro,2024-12-07 20:21:24.375771,PAPAYA,1.0,kg,15.72,PAPAYA
"Fruta en Trozos Piña, Papaya y Fresa Congelada Natifrut 1kg",,1.0,kg,15.72,wong,2024-12-07 17:29:36.592573,PAPAYA,1.0,kg,15.72,PAPAYA
Mix Fresa Papaya Y Piña Congelada Trozos 1Kg,TOTTUS,1.0,kg,16.0,tottus,2024-12-07 13:29:57.280320,PAPAYA,1.0,kg,16.0,PAPAYA
Papaya En Trozos Congelada 1Kg,EL FRUTERO,1.0,kg,16.5,tottus,2024-12-07 13:29:57.280320,PAPAYA,1.0,kg,16.5,PAPAYA
Mermelada Dietética D'Marco Maracuyá y Papaya Frasco 470 g,,470.0,g,21.8,wong,2024-12-07 17:29:36.592573,PAPAYA,470.0,g,21.8,PAPAYA
Loción de Manos y Cuerpo Creightons Mango & Papaya 400ml,,400.0,ml,29.9,metro,2024-12-07 20:21:24.375771,PAPAYA,400.0,ml,29.9,PAPAYA
LIMPIADOR FACIAL PAPAYA X200ML,PETAL FRESH,200.0,ml,39.9,tottus,2024-12-07 13:29:57.280320,PAPAYA,200.0,ml,39.9,PAPAYA
EXFOLIANTE FACIAL PAPAYA X200ML,PETAL FRESH,200.0,ml,39.9,tottus,2024-12-07 13:29:57.280320,PAPAYA,200.0,ml,39.9,PAPAYA
