description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida Gaseosa Backus Botella X300mL,GUARANA,300.0,ml,1.2,tottus,2024-12-07 14:17:06.278835,BEBIDA HIDRATANTE,300.0,ml,1.2,BEBIDA HIDRATANTE
Bebida Rehidratante GATORADE Mandarina Botella...,,500.0,ml,2.0,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,500.0,ml,2.0,BEBIDA HIDRATANTE
Bebida Rehidratante GATORADE Tropical Fruit Bo...,,500.0,ml,2.0,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,500.0,ml,2.0,BEBIDA HIDRATANTE
Bebida Rehidratante GATORADE Apple Ice Botella...,,500.0,ml,2.0,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,500.0,ml,2.0,BEBIDA HIDRATANTE
Bebida Rehidratante ELECTROLIGHT Piña Botella ...,,475.0,ml,2.1,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante ELECTROLIGHT Fresa Botella...,,475.0,ml,2.1,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante ELECTROLIGHT Granadilla Bo...,,475.0,ml,2.1,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante ELECTROLIGHT Manzana Botel...,,475.0,ml,2.1,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante ELECTROLIGHT Manzana Botella 475ml,ELECTROLIGHT,475.0,ml,2.1,vivanda,2024-12-07 14:56:07.865968,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante ELECTROLIGHT Mora Botella 475ml,ELECTROLIGHT,475.0,ml,2.1,vivanda,2024-12-07 14:56:07.865968,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante Electrolight Granadilla Botella 475 ml,,475.0,ml,2.1,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante Electrolight Fresa Botella 473 ml,,473.0,ml,2.1,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,473.0,ml,2.1,BEBIDA HIDRATANTE
Bebida Rehidratante ELECTROLIGHT Naranja Botella 475ml,ELECTROLIGHT,475.0,ml,2.1,vivanda,2024-12-07 14:56:07.865968,BEBIDA HIDRATANTE,475.0,ml,2.1,BEBIDA HIDRATANTE
Cero Pina X 475 mL,ELECTROLIGHT,475.0,ml,2.2,tottus,2024-12-07 14:17:06.278835,BEBIDA HIDRATANTE,475.0,ml,2.2,BEBIDA HIDRATANTE
Bebida Rehidratante Gatorade Cool Blue Botella 500ml,,500.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
REHIDRATANTE APPLE ICE SIN AZUCAR X500ML,SPORADE,500.0,ml,2.4,tottus,2024-12-07 14:17:06.278835,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante SPORADE Tropical Botella 4...,,475.0,ml,2.4,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,475.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante Sporade Tropical Botella 500ml,,500.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante Sporade Mandarina Botella 500 ml,,500.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
REHIDRATANTE MULTIFRUTAS BOTELLA X 600ML,POWERADE,600.0,ml,2.4,tottus,2024-12-07 14:17:06.278835,BEBIDA HIDRATANTE,600.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante Sporade Uva Botella 500ml,,500.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante Powerade Maracuyá Botella 600ml,,600.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,600.0,ml,2.4,BEBIDA HIDRATANTE
REHIDRATANTE LIMON BOTELLA X600ML,POWERADE,600.0,ml,2.4,tottus,2024-12-07 14:17:06.278835,BEBIDA HIDRATANTE,600.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante POWERADE Mora Azul Botella...,,600.0,ml,2.4,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,600.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante Powerade Limón Botella 600ml,,600.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,600.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante Powerade Mora Botella 600ml,,600.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,600.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante sin Azúcar SPORADE Apple Ice Botella 500ml,SPORADE,500.0,ml,2.4,vivanda,2024-12-07 14:56:07.865968,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
Rehidratante Powerade Uva Botella 600ml,,600.0,ml,2.4,wong,2024-12-07 18:27:39.462752,BEBIDA HIDRATANTE,600.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante SPORADE Tropical Botella 500ml,SPORADE,500.0,ml,2.4,vivanda,2024-12-07 14:56:07.865968,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante SPORADE Mandarina Botella 500ml,SPORADE,500.0,ml,2.4,vivanda,2024-12-07 14:56:07.865968,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
Bebida Rehidratante SPORADE Sabor a Uva Botell...,,500.0,ml,2.4,plaza_vea,2024-12-07 14:41:35.422116,BEBIDA HIDRATANTE,500.0,ml,2.4,BEBIDA HIDRATANTE
