description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Galletas Saladas FIELD Cream Cracker Paquete 7...,S/ 1.40 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,5.0,g,Galletas Saladas FIELD Cream Cracker Paquete 7,1.4,plaza_vea,"Paquete 73,5g",,HELADO DE CREMA PERSONAL
Crema con Queso Cuisine & Co Original 80g,S/ 3.00,metro,HELADO DE CREMA PERSONAL,2024-12-05 16:31:38.961474,80.0,g,Crema con Queso Cuisine & Co Original,3.0,metro,,,HELADO DE CREMA PERSONAL
Crema Chantilly Fleischmann 60g,S/ 3.40,metro,HELADO DE CREMA PERSONAL,2024-12-05 16:31:38.961474,60.0,g,Crema Chantilly Fleischmann,3.4,metro,,,HELADO DE CREMA PERSONAL
Fideos NICOLINI Tallarín Delgado Bolsa 500g,S/ 3.70 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,500.0,g,Fideos NICOLINI Tallarín Delgado Bolsa,3.7,plaza_vea,Bolsa 500g,,HELADO DE CREMA PERSONAL
Piqueo BELL'S Chifles Salados Táper 100g,S/ 3.79 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,100.0,g,Piqueo BELL'S Chifles Salados Táper,3.79,plaza_vea,Táper 100g,,HELADO DE CREMA PERSONAL
Crema Instantánea Maggi Sabor Espárragos 65g,S/ 3.90,metro,HELADO DE CREMA PERSONAL,2024-12-05 16:31:38.961474,65.0,g,Crema Instantánea Maggi Sabor Espárragos,3.9,metro,,,HELADO DE CREMA PERSONAL
Crema Instantánea Maggi Sabor Hongos 65g,S/ 3.90,metro,HELADO DE CREMA PERSONAL,2024-12-05 16:31:38.961474,65.0,g,Crema Instantánea Maggi Sabor Hongos,3.9,metro,,,HELADO DE CREMA PERSONAL
Crema Instantánea MAGGI Espárragos Sobre 66g,S/ 3.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,66.0,g,Crema Instantánea MAGGI Espárragos Sobre,3.9,plaza_vea,Sobre 66g,,HELADO DE CREMA PERSONAL
Crema Instantánea MAGGI Champiñones Bolsa 65g,S/ 3.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,65.0,g,Crema Instantánea MAGGI Champiñones Bolsa,3.9,plaza_vea,Bolsa 65g,,HELADO DE CREMA PERSONAL
Crema Instantánea MAGGI Espárragos Bolsa 66g,S/ 3.90,vivanda,HELADO DE CREMA PERSONAL,2024-12-05 22:23:12.016473,66.0,g,Crema Instantánea MAGGI Espárragos Bolsa,3.9,vivanda,,MAGGI,HELADO DE CREMA PERSONAL
Crema Instantánea Maggi Sabor Espárragos 65g,S/ 3.99,wong,HELADO DE CREMA PERSONAL,2024-12-05 19:10:32.253608,65.0,g,Crema Instantánea Maggi Sabor Espárragos,3.99,wong,,,HELADO DE CREMA PERSONAL
Piqueo BELL'S Maní salado Bolsa 180Gr,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,180.0,g,Piqueo BELL'S Maní salado Bolsa r,4.2,plaza_vea,Bolsa 180g,,HELADO DE CREMA PERSONAL
Wafer Cuadrado NIK Relleno con Crema Sabor a F...,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a F,4.2,plaza_vea,Paquete 6un,,HELADO DE CREMA PERSONAL
Wafer Cuadrado NIK Relleno con Crema Sabor a V...,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a V,4.2,plaza_vea,Paquete 6un,,HELADO DE CREMA PERSONAL
Wafer Cuadrado NIK Relleno con Crema Sabor a C...,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a C,4.2,plaza_vea,Paquete 6un,,HELADO DE CREMA PERSONAL
Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,200.0,g,Aguaymanto Pelado BELL'S Bandeja,4.29,plaza_vea,Bandeja 200g,,HELADO DE CREMA PERSONAL
Mini Panetón Donofrio Chocotoncito Bolsa 80g,S/ 4.40,wong,HELADO DE CREMA PERSONAL,2024-12-05 19:10:32.253608,80.0,g,Mini Panetón Donofrio Chocotoncito Bolsa,4.4,wong,,,HELADO DE CREMA PERSONAL
Crema de Rocoto AlaCena Uchucuta 85g,S/ 4.50,metro,HELADO DE CREMA PERSONAL,2024-12-05 16:31:38.961474,85.0,g,Crema de Rocoto AlaCena Uchucuta,4.5,metro,,,HELADO DE CREMA PERSONAL
Crema de Ají Tarí AlaCena Doypack 85 g,S/ 4.50,metro,HELADO DE CREMA PERSONAL,2024-12-05 16:31:38.961474,85.0,g,Crema de Ají Tarí AlaCena Doypack,4.5,metro,,,HELADO DE CREMA PERSONAL
Galletas CASINO Rellenas con Crema Sabor a Men...,S/ 4.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Men,4.5,plaza_vea,Paquete 6un,,HELADO DE CREMA PERSONAL
Panetón D'onofrio Panetoncito Caja 90g,S/ 4.50,wong,HELADO DE CREMA PERSONAL,2024-12-05 19:10:32.253608,90.0,g,Panetón D'onofrio Panetoncito Caja,4.5,wong,,,HELADO DE CREMA PERSONAL
Galletas CASINO Rellenas con Crema Sabor a Fre...,S/ 4.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Fre,4.5,plaza_vea,Paquete 6un,,HELADO DE CREMA PERSONAL
